ID,item_cnt_month
23437,0.12788218
23438,0.23978323
23439,0.13757014
23440,0.12788218
23441,0.12788218
23442,0.12788218
23443,0.12788218
23444,0.124116264
23445,0.12788218
23446,0.12788218
23447,0.12788218
23448,0.12788218
23449,0.12788218
23450,0.12788218
23451,0.12788218
23452,0.12788218
23453,0.12788218
23454,0.14800608
23455,0.12788218
23456,0.12788218
23457,0.12788218
23458,0.38210338
23459,0.12688941
23460,0.13580854
23461,0.12788218
23462,0.12119448
23463,0.12788218
23464,0.12788218
23465,0.13271695
23466,0.12788218
23467,0.12788218
23468,0.12788218
23469,0.12788218
23470,0.12788218
23471,0.12836397
23472,0.12788218
23473,0.12788218
23474,0.16112883
23475,0.12788218
23476,0.12788218
23477,0.12788218
23478,0.12788218
23479,0.12788218
23480,0.12788218
23481,0.12788218
23482,0.12788218
23483,0.12788218
23484,0.12366331
23485,0.12788218
23486,0.37939093
23487,0.12788218
23488,0.12788218
23489,0.14460519
23490,0.12990692
23491,0.12788218
23492,0.4694215
23493,0.12788218
23494,0.12788218
23495,0.12251201
23496,0.12788218
23497,0.13520858
23498,0.12788218
23499,0.12788218
23500,0.24021159
23501,0.12366331
23502,0.12788218
23503,0.12788218
23504,0.12788218
23505,0.12788218
23506,0.12788218
23507,0.12788218
23508,0.12788218
23509,0.12788218
23510,0.12788218
23511,0.12788218
23512,0.12788218
23513,0.12788218
23514,0.12788218
23515,0.12788218
23516,0.122922
23517,0.2334701
23518,0.12437124
23519,0.11073643
23520,0.12788218
23521,0.12788218
23522,0.12788218
23523,0.12788218
23524,0.12788218
23525,0.12788218
23526,0.12246148
23527,0.3719149
23528,0.12788218
23529,0.37696993
23530,0.12836397
23531,0.12453407
23532,0.1441851
23533,0.12788218
23534,0.12977618
23535,0.12788218
23536,0.12788218
23537,0.14210075
23538,0.12788218
23539,0.13353106
23540,0.12788218
23541,0.12788218
23542,0.12788218
23543,0.12788218
23544,0.12788218
23545,0.12788218
23546,0.12788218
23547,0.12788218
23548,0.12246148
23549,0.4340328
23550,0.12788218
23551,0.12788218
23552,0.12788218
23553,0.12788218
23554,0.22355469
23555,0.12678316
23556,0.12788218
23557,0.12788218
23558,0.12788218
23559,0.12283233
23560,0.12788218
23561,0.12788218
23562,0.122922
23563,0.12788218
23564,0.12788218
23565,0.12788218
23566,0.119123966
23567,0.12788218
23568,0.12476492
23569,0.12788218
23570,0.12788218
23571,0.12788218
23572,0.12283233
23573,0.12788218
23574,0.14460519
23575,0.12788218
23576,0.12788218
23577,0.12788218
23578,0.12788218
23579,0.12788218
23580,0.12788218
23581,0.12788218
23582,0.12788218
23583,0.12788218
23584,0.12788218
23585,0.12788218
23586,0.12788218
23587,0.3623563
23588,0.12246148
23589,0.12788218
23590,0.12788218
23591,0.12788218
23592,0.12788218
23593,0.12788218
23594,0.47424197
23595,0.12788218
23596,0.5074163
23597,0.12788218
23598,0.12788218
23599,0.12788218
23600,0.12788218
23601,0.12788218
23602,0.12788218
23603,0.12788218
23604,0.12788218
23605,0.12788218
23606,0.12788218
23607,0.12788218
23608,0.12788218
23609,0.12788218
23610,0.12788218
23611,0.12788218
23612,0.12788218
23613,0.12788218
23614,0.12788218
23615,0.13042083
23616,0.22355469
23617,0.12788218
23618,0.12788218
23619,0.12788218
23620,0.12788218
23621,0.12963519
23622,0.12366331
23623,0.12788218
23624,0.12788218
23625,0.12498508
23626,0.12788218
23627,0.14460519
23628,0.12788218
23629,0.12788218
23630,0.16753775
23631,0.12366331
23632,0.12788218
23633,0.12788218
23634,0.12788218
23635,0.12788218
23636,0.12788218
23637,0.12788218
23638,0.12788218
23639,0.12788218
23640,0.12788218
23641,0.12788218
23642,0.12788218
23643,0.12788218
23644,0.12788218
23645,0.12836397
23646,0.12788218
23647,0.12788218
23648,0.12788218
23649,0.12788218
23650,0.12788218
23651,0.12788218
23652,0.12788218
23653,0.12788218
23654,0.12788218
23655,0.12788218
23656,0.12788218
23657,0.12788218
23658,0.12788218
23659,0.12788218
23660,0.1326715
23661,0.12788218
23662,0.21824619
23663,0.12788218
23664,0.12788218
23665,0.12788218
23666,0.12788218
23667,0.12788218
23668,0.12788218
23669,0.12788218
23670,0.12788218
23671,0.12788218
23672,0.12788218
23673,0.12788218
23674,0.12788218
23675,0.16753775
23676,0.117834814
23677,0.37846035
23678,0.12788218
23679,0.12788218
23680,0.12788218
23681,0.12788218
23682,0.12788218
23683,0.12788218
23684,0.12788218
23685,0.12788218
23686,0.12788218
23687,0.12788218
23688,0.12788218
23689,0.12788218
23690,0.15633996
23691,0.12788218
23692,0.12788218
23693,0.12788218
23694,0.12788218
23695,0.12788218
23696,0.12788218
23697,0.12788218
23698,0.12972896
23699,0.12788218
23700,0.12788218
23701,0.12788218
23702,0.12788218
23703,0.12788218
23704,0.12788218
23705,0.12788218
23706,0.12788218
23707,0.12788218
23708,0.14264801
23709,0.12788218
23710,0.12788218
23711,0.11025795
23712,0.12788218
23713,0.12788218
23714,0.12788218
23715,0.12788218
23716,0.13461575
23717,0.12788218
23718,0.12788218
23719,0.12788218
23720,0.11487676
23721,0.12788218
23722,0.14079906
23723,0.12788218
23724,0.12788218
23725,0.12788218
23726,0.12788218
23727,0.37696993
23728,0.12788218
23729,0.12788218
23730,0.12788218
23731,0.12788218
23732,0.12788218
23733,0.12788218
23734,0.12788218
23735,0.12788218
23736,0.13026717
23737,0.12788218
23738,0.12788218
23739,0.37696993
23740,0.12788218
23741,0.12788218
23742,0.12788218
23743,0.12788218
23744,0.122922
23745,0.13729817
23746,0.12788218
23747,0.12366331
23748,0.12788218
23749,0.12788218
23750,0.12788218
23751,0.12788218
23752,0.12788218
23753,0.12788218
23754,0.12788218
23755,0.12788218
23756,0.12788218
23757,0.12788218
23758,0.12788218
23759,0.12788218
23760,0.16753775
23761,0.15885764
23762,0.16753775
23763,0.12788218
23764,0.13461575
23765,0.12788218
23766,0.12788218
23767,0.21637678
23768,0.11949794
23769,0.12788218
23770,0.12788218
23771,0.12788218
23772,0.12788218
23773,0.12788218
23774,0.12788218
23775,0.12788218
23776,0.12788218
23777,0.12788218
23778,0.12788218
23779,0.12788218
23780,0.12788218
23781,0.12788218
23782,0.12788218
23783,0.12788218
23784,0.12788218
23785,0.12788218
23786,0.12788218
23787,0.12788218
23788,0.12788218
23789,0.13531819
23790,0.12788218
23791,0.12788218
23792,0.12788218
23793,0.12788218
23794,0.12788218
23795,0.12788218
23796,0.12788218
23797,0.12788218
23798,0.12788218
23799,0.12788218
23800,0.12788218
23801,0.12788218
23802,0.12788218
23803,0.12788218
23804,0.16753775
23805,0.12788218
23806,0.12788218
23807,0.13307558
23808,0.12788218
23809,0.12788218
23810,0.12788218
23811,0.12788218
23812,0.12788218
23813,0.12788218
23814,0.12788218
23815,0.12788218
23816,0.12788218
23817,0.12788218
23818,0.12788218
23819,0.12788218
23820,0.12788218
23821,0.12788218
23822,0.12788218
23823,0.12788218
23824,0.1417089
23825,0.25675187
23826,0.12788218
23827,0.12788218
23828,0.15585694
23829,0.13963547
23830,0.12788218
23831,0.1289333
23832,0.12788218
23833,0.15472093
23834,0.15314014
23835,0.12788218
23836,0.12788218
23837,0.12788218
23838,0.12990692
23839,0.12788218
23840,0.12963519
23841,0.12788218
23842,0.12788218
23843,0.12788218
23844,0.12788218
23845,0.12366331
23846,0.12788218
23847,0.12788218
23848,0.12788218
23849,0.12788218
23850,0.12788218
23851,0.12788218
23852,0.12788218
23853,0.12788218
23854,0.12788218
23855,0.17358556
23856,0.12788218
23857,0.17025416
23858,0.12947385
23859,0.12246148
23860,0.12836397
23861,0.12788218
23862,0.12788218
23863,0.12366331
23864,0.24021159
23865,0.12788218
23866,0.12788218
23867,0.12283233
23868,0.11846378
23869,0.12788218
23870,0.12788218
23871,0.12788218
23872,0.37696993
23873,0.24021159
23874,0.12788218
23875,0.12788218
23876,0.12788218
23877,0.12788218
23878,0.12788218
23879,0.12251201
23880,0.12788218
23881,0.118125476
23882,0.12788218
23883,0.12788218
23884,0.12788218
23885,0.12788218
23886,0.12788218
23887,0.12090291
23888,0.12788218
23889,0.13309228
23890,0.12788218
23891,0.12788218
23892,0.12788218
23893,0.12788218
23894,0.12788218
23895,0.12246148
23896,0.12251201
23897,0.12788218
23898,0.12788218
23899,0.124492116
23900,0.21318054
23901,0.12788218
23902,0.12788218
23903,0.12788218
23904,0.11530624
23905,0.12788218
23906,0.12788218
23907,0.12788218
23908,0.03784643
23909,0.12788218
23910,0.12688941
23911,0.12788218
23912,0.41578686
23913,0.14460519
23914,0.12788218
23915,0.12788218
23916,0.12788218
23917,0.12788218
23918,0.12788218
23919,0.12788218
23920,0.12788218
23921,0.12788218
23922,0.12788218
23923,0.12788218
23924,0.12788218
23925,0.12788218
23926,0.12788218
23927,0.12788218
23928,0.12788218
23929,0.12788218
23930,0.12788218
23931,0.12788218
23932,0.12788218
23933,0.12788218
23934,0.12788218
23935,0.12788218
23936,0.12788218
23937,0.12788218
23938,0.12788218
23939,0.12788218
23940,0.12788218
23941,0.12788218
23942,0.12788218
23943,0.12788218
23944,0.12788218
23945,0.12788218
23946,0.12788218
23947,0.12788218
23948,0.12788218
23949,0.12788218
23950,0.12788218
23951,0.12788218
23952,0.12788218
23953,0.12788218
23954,0.12788218
23955,0.12788218
23956,0.12788218
23957,0.12788218
23958,0.12788218
23959,0.12788218
23960,0.12788218
23961,0.13669296
23962,0.12788218
23963,0.12788218
23964,0.12788218
23965,0.12788218
23966,0.13461575
23967,0.12788218
23968,0.12788218
23969,0.12788218
23970,0.12788218
23971,0.12963519
23972,0.12788218
23973,0.12788218
23974,0.12788218
23975,0.12788218
23976,0.12788218
23977,0.12788218
23978,0.12788218
23979,0.12788218
23980,0.12788218
23981,0.12788218
23982,0.12498508
23983,0.12498508
23984,0.12788218
23985,0.12788218
23986,0.13097969
23987,0.12788218
23988,0.12788218
23989,0.1306361
23990,0.12788218
23991,0.12788218
23992,0.12788218
23993,0.12788218
23994,0.12788218
23995,0.12788218
23996,0.12788218
23997,0.12977618
23998,0.12788218
23999,0.13319674
24000,0.12963519
24001,0.41492128
24002,0.12788218
24003,0.12788218
24004,0.16574848
24005,0.12788218
24006,0.12788218
24007,0.12788218
24008,0.12788218
24009,0.12788218
24010,0.12788218
24011,0.12788218
24012,0.12788218
24013,0.12788218
24014,0.12788218
24015,0.12788218
24016,0.12788218
24017,0.12788218
24018,0.12788218
24019,0.12788218
24020,0.12788218
24021,0.12788218
24022,0.12788218
24023,0.12788218
24024,0.12788218
24025,0.12788218
24026,0.12788218
24027,0.12788218
24028,0.12788218
24029,0.12788218
24030,0.12788218
24031,0.12788218
24032,0.12788218
24033,0.12788218
24034,0.12788218
24035,0.12788218
24036,0.12788218
24037,0.12788218
24038,0.12788218
24039,0.12788218
24040,0.12788218
24041,0.12788218
24042,0.12788218
24043,0.12788218
24044,0.12788218
24045,0.12788218
24046,0.12788218
24047,0.12788218
24048,0.12788218
24049,0.12788218
24050,0.12788218
24051,0.12788218
24052,0.12788218
24053,0.12788218
24054,0.12788218
24055,0.12788218
24056,0.12788218
24057,0.12788218
24058,0.12788218
24059,0.12788218
24060,0.12788218
24061,0.12788218
24062,0.12788218
24063,0.12788218
24064,0.12788218
24065,0.12940799
24066,0.12788218
24067,0.12788218
24068,0.12246148
24069,0.117834814
24070,0.12788218
24071,0.11364713
24072,0.12788218
24073,0.13180238
24074,0.12788218
24075,0.3708369
24076,0.11919843
24077,0.14659041
24078,0.12788218
24079,0.12788218
24080,0.12788218
24081,0.12788218
24082,0.12788218
24083,0.12788218
24084,0.12366331
24085,0.12788218
24086,0.12788218
24087,0.27808344
24088,0.15472093
24089,0.12788218
24090,0.12788218
24091,0.373394
24092,0.12788218
24093,0.12788218
24094,0.14460519
24095,0.12788218
24096,0.12788218
24097,0.12788218
24098,0.12688941
24099,0.119634755
24100,0.12990692
24101,0.2136819
24102,0.12788218
24103,0.12788218
24104,0.12788218
24105,0.16182834
24106,0.14460519
24107,0.15210342
24108,0.12251201
24109,0.3262797
24110,0.12246148
24111,0.12589349
24112,0.12788218
24113,0.1311416
24114,0.21552679
24115,0.12788218
24116,0.19663087
24117,0.12283233
24118,0.12788218
24119,0.056500584
24120,0.16753775
24121,0.12788218
24122,0.12788218
24123,0.22633344
24124,0.1337372
24125,0.12972896
24126,0.12246148
24127,0.119123966
24128,0.12788218
24129,0.12788218
24130,0.13072594
24131,0.12788218
24132,0.1306139
24133,0.37604743
24134,0.12788218
24135,0.17025416
24136,0.12788218
24137,0.12788218
24138,0.12788218
24139,0.12498508
24140,0.12788218
24141,0.14460519
24142,0.14460519
24143,0.12788218
24144,0.12788218
24145,0.12788218
24146,0.13026717
24147,0.12788218
24148,0.123611376
24149,0.14460519
24150,0.1443108
24151,0.12788218
24152,0.12788218
24153,0.12788218
24154,0.12788218
24155,0.12788218
24156,0.12788218
24157,0.12788218
24158,0.12788218
24159,0.13461575
24160,0.12788218
24161,0.12788218
24162,0.12788218
24163,0.12788218
24164,0.20169395
24165,0.12788218
24166,0.1306139
24167,0.12788218
24168,0.16753775
24169,0.13461575
24170,0.12788218
24171,0.12788218
24172,0.12788218
24173,0.12788218
24174,0.20236632
24175,0.12788218
24176,0.12788218
24177,0.12788218
24178,0.12788218
24179,0.12655988
24180,0.12788218
24181,0.13912421
24182,0.12788218
24183,0.12788218
24184,0.1306361
24185,0.12788218
24186,0.12788218
24187,0.12788218
24188,0.12788218
24189,0.12788218
24190,0.12788218
24191,0.14460519
24192,0.12186705
24193,0.16753775
24194,0.12788218
24195,0.12788218
24196,0.12788218
24197,0.16753775
24198,0.12788218
24199,0.12836397
24200,0.12788218
24201,0.37696993
24202,0.31692874
24203,0.15600589
24204,0.12688941
24205,0.37026814
24206,0.12788218
24207,0.12788218
24208,0.12788218
24209,0.12788218
24210,0.22355469
24211,0.12366331
24212,0.12788218
24213,0.12788218
24214,0.12788218
24215,0.12788218
24216,0.2151355
24217,0.22355469
24218,0.16513632
24219,0.12788218
24220,0.12788218
24221,0.12788218
24222,0.117615335
24223,0.12788218
24224,0.11156534
24225,0.12913916
24226,0.12788218
24227,0.16753775
24228,0.12788218
24229,0.12788218
24230,0.12788218
24231,0.124492116
24232,0.12788218
24233,0.12836397
24234,0.12788218
24235,0.12788218
24236,0.12788218
24237,0.12788218
24238,0.12788218
24239,0.12788218
24240,0.12788218
24241,0.12788218
24242,0.16540326
24243,0.12788218
24244,0.12788218
24245,0.12788218
24246,0.12788218
24247,0.12788218
24248,0.12788218
24249,0.12788218
24250,0.22398153
24251,0.12788218
24252,0.12606144
24253,0.12788218
24254,0.12788218
24255,0.15530215
24256,0.13026717
24257,0.12788218
24258,0.12788218
24259,0.40882283
24260,0.12788218
24261,0.12788218
24262,0.12788218
24263,0.12788218
24264,0.12788218
24265,0.12788218
24266,0.12788218
24267,0.12788218
24268,0.13042083
24269,0.12788218
24270,0.12788218
24271,0.12788218
24272,0.12788218
24273,0.12788218
24274,0.12788218
24275,0.12788218
24276,0.12788218
24277,0.12788218
24278,0.17153703
24279,0.12788218
24280,0.12788218
24281,0.12788218
24282,0.12788218
24283,0.12788218
24284,0.12788218
24285,0.12788218
24286,0.12788218
24287,0.12788218
24288,0.12788218
24289,0.12788218
24290,0.12788218
24291,0.12788218
24292,0.12788218
24293,0.12788218
24294,0.12763265
24295,0.12788218
24296,0.12788218
24297,0.12788218
24298,0.12246148
24299,0.12788218
24300,0.12788218
24301,0.12788218
24302,0.12788218
24303,0.12788218
24304,0.12788218
24305,0.12788218
24306,0.12788218
24307,0.12788218
24308,0.12788218
24309,0.12788218
24310,0.12788218
24311,0.12788218
24312,0.12788218
24313,0.22960193
24314,0.13017294
24315,0.12788218
24316,0.12788218
24317,0.12788218
24318,0.12788218
24319,0.12366331
24320,0.22131617
24321,0.19549505
24322,0.12788218
24323,0.12251201
24324,0.12788218
24325,0.12788218
24326,0.12788218
24327,0.2943853
24328,0.12788218
24329,0.40223765
24330,0.12788218
24331,0.12788218
24332,0.12788218
24333,0.12788218
24334,0.12788218
24335,0.14053923
24336,0.12788218
24337,0.12788218
24338,0.12788218
24339,0.12788218
24340,0.12788218
24341,0.12788218
24342,0.123611376
24343,0.17569731
24344,0.12750757
24345,0.1760055
24346,0.13919029
24347,0.12788218
24348,0.05867944
24349,0.12788218
24350,0.12788218
24351,0.12788218
24352,0.13134462
24353,0.22355469
24354,0.12366331
24355,0.12788218
24356,0.62775755
24357,0.12557466
24358,0.12788218
24359,0.12788218
24360,0.12788218
24361,0.107761815
24362,0.13082536
24363,0.12788218
24364,0.12788218
24365,0.12788218
24366,0.1216694
24367,0.14391473
24368,0.12788218
24369,0.12788218
24370,0.12788218
24371,0.12788218
24372,0.12788218
24373,0.12251201
24374,0.12788218
24375,0.12251201
24376,0.12251201
24377,0.12104541
24378,0.12788218
24379,0.12756091
24380,0.1463202
24381,0.12845008
24382,0.10598009
24383,0.15195355
24384,0.26289934
24385,0.14460519
24386,0.17936736
24387,0.12788218
24388,0.3464885
24389,0.12788218
24390,0.12788218
24391,0.12788218
24392,0.10905172
24393,0.12788218
24394,0.12788218
24395,0.12872124
24396,0.12788218
24397,0.12788218
24398,0.12788218
24399,0.12788218
24400,0.12788218
24401,0.12788218
24402,0.12972896
24403,0.33323592
24404,0.12788218
24405,0.25485462
24406,0.12788218
24407,0.12788218
24408,0.12532759
24409,0.12788218
24410,0.124185406
24411,0.12788218
24412,0.14460519
24413,0.12788218
24414,0.12788218
24415,0.042207778
24416,0.12788218
24417,0.12788218
24418,0.47136837
24419,0.37250787
24420,0.13565972
24421,0.11035292
24422,0.12788218
24423,0.12788218
24424,0.12788218
24425,0.12788218
24426,0.12788218
24427,0.12788218
24428,0.13979505
24429,0.20492642
24430,0.12830928
24431,0.47139913
24432,0.21411571
24433,0.12788218
24434,0.5833999
24435,0.3599258
24436,0.12366331
24437,0.12788218
24438,0.10388178
24439,0.14460519
24440,0.12788218
24441,0.12788218
24442,0.12609631
24443,0.12788218
24444,0.12788218
24445,0.12668613
24446,0.12788218
24447,0.12788218
24448,0.12788218
24449,0.12788218
24450,0.12788218
24451,0.12788218
24452,0.12788218
24453,0.12788218
24454,0.16462508
24455,0.21962497
24456,0.12788218
24457,0.12788218
24458,0.0
24459,0.12788218
24460,0.12972896
24461,0.13800737
24462,0.12788218
24463,0.118125476
24464,0.12788218
24465,0.12788218
24466,0.12788218
24467,0.1306139
24468,0.12788218
24469,0.12788218
24470,0.12788218
24471,0.12788218
24472,0.12788218
24473,0.12788218
24474,0.12788218
24475,0.12788218
24476,0.12788218
24477,0.22960193
24478,0.12246148
24479,0.3765869
24480,0.117385805
24481,0.13923779
24482,0.15057372
24483,0.37696993
24484,0.1253183
24485,0.12788218
24486,0.12788218
24487,0.12788218
24488,0.12788218
24489,0.12845008
24490,0.12788218
24491,0.12788218
24492,0.12788218
24493,0.12788218
24494,0.12788218
24495,0.12788218
24496,0.12788218
24497,0.12788218
24498,0.123611376
24499,0.12788218
24500,0.12788218
24501,0.12788218
24502,0.12788218
24503,0.12788218
24504,0.12788218
24505,0.12788218
24506,0.12788218
24507,0.12788218
24508,0.13080236
24509,0.12281247
24510,0.13591975
24511,0.12788218
24512,0.13082536
24513,0.12972896
24514,0.12788218
24515,0.12788218
24516,0.12788218
24517,0.12788218
24518,0.12788218
24519,0.12788218
24520,0.12788218
24521,0.12788218
24522,0.12788218
24523,0.12788218
24524,0.12788218
24525,0.12788218
24526,0.12788218
24527,0.12821582
24528,0.12788218
24529,0.12788218
24530,0.12788218
24531,0.12788218
24532,0.12788218
24533,0.12788218
24534,0.3795814
24535,0.12788218
24536,0.12788218
24537,0.12788218
24538,0.22355469
24539,0.12788218
24540,0.13461575
24541,0.12788218
24542,0.12788218
24543,0.12788218
24544,0.12788218
24545,0.12788218
24546,0.12788218
24547,0.12788218
24548,0.12547812
24549,0.12788218
24550,0.13871613
24551,0.12788218
24552,0.12788218
24553,0.12788218
24554,0.13461575
24555,0.12788218
24556,0.13514137
24557,0.12788218
24558,0.12788218
24559,0.12788218
24560,0.12788218
24561,0.12788218
24562,0.12788218
24563,0.12788218
24564,0.12788218
24565,0.12788218
24566,0.12788218
24567,0.12788218
24568,0.12788218
24569,0.12788218
24570,0.12788218
24571,0.12788218
24572,0.12788218
24573,0.12788218
24574,0.12788218
24575,0.12788218
24576,0.12788218
24577,0.12788218
24578,0.15425217
24579,0.12788218
24580,0.12788218
24581,0.12788218
24582,0.12788218
24583,0.12788218
24584,0.13724402
24585,0.12788218
24586,0.12788218
24587,0.12788218
24588,0.12788218
24589,0.12547812
24590,0.12788218
24591,0.12788218
24592,0.12788218
24593,0.13299224
24594,0.12788218
24595,0.12788218
24596,0.12788218
24597,0.12788218
24598,0.12788218
24599,0.12788218
24600,0.12788218
24601,0.12788218
24602,0.12788218
24603,0.12788218
24604,0.12788218
24605,0.13609116
24606,0.13316478
24607,0.12788218
24608,0.12972896
24609,0.13461575
24610,0.14878595
24611,0.12788218
24612,0.12788218
24613,0.14925224
24614,0.12788218
24615,0.1454484
24616,0.13322183
24617,0.12788218
24618,0.12788218
24619,0.12788218
24620,0.12788218
24621,0.12788218
24622,0.12788218
24623,0.12788218
24624,0.12788218
24625,0.12788218
24626,0.12788218
24627,0.12788218
24628,0.11799372
24629,0.12788218
24630,0.12788218
24631,0.11957887
24632,0.12788218
24633,0.12788218
24634,0.12788218
24635,0.12788218
24636,0.122922
24637,0.12788218
24638,0.12788218
24639,0.12788218
24640,0.129368
24641,0.12788218
24642,0.12788218
24643,0.02147238
24644,0.12788218
24645,0.12788218
24646,0.12788218
24647,0.12788218
24648,0.12788218
24649,0.12788218
24650,0.12788218
24651,0.16753775
24652,0.12788218
24653,0.12788218
24654,0.12788218
24655,0.12788218
24656,0.12788218
24657,0.12788218
24658,0.12528342
24659,0.41492128
24660,0.12788218
24661,0.12788218
24662,0.12788218
24663,0.12366331
24664,0.12788218
24665,0.16753775
24666,0.14275779
24667,0.59050894
24668,0.12788218
24669,0.12788218
24670,0.12788218
24671,0.12788218
24672,0.12788218
24673,0.11958809
24674,0.12788218
24675,0.14645667
24676,0.12788218
24677,0.12788218
24678,0.22355469
24679,0.1370532
24680,0.13461575
24681,0.12788218
24682,0.12788218
24683,0.12788218
24684,0.12788218
24685,0.12788218
24686,0.12788218
24687,0.12788218
24688,0.12788218
24689,0.12788218
24690,0.16753775
24691,0.12609631
24692,0.13308671
24693,0.12788218
24694,0.12788218
24695,0.12788218
24696,0.12788218
24697,0.12788218
24698,0.12788218
24699,0.12788218
24700,0.12788218
24701,0.12788218
24702,0.12788218
24703,0.12788218
24704,0.12788218
24705,0.12788218
24706,0.12788218
24707,0.12788218
24708,0.12788218
24709,0.12788218
24710,0.12788218
24711,0.12788218
24712,0.12788218
24713,0.12788218
24714,0.12788218
24715,0.12788218
24716,0.12788218
24717,0.12788218
24718,0.12788218
24719,0.12788218
24720,0.12788218
24721,0.12788218
24722,0.12788218
24723,0.12788218
24724,0.12788218
24725,0.12788218
24726,0.12788218
24727,0.12788218
24728,0.12788218
24729,0.12788218
24730,0.12788218
24731,0.12788218
24732,0.12788218
24733,0.12788218
24734,0.12788218
24735,0.12788218
24736,0.12788218
24737,0.12788218
24738,0.12788218
24739,0.12788218
24740,0.12788218
24741,0.12788218
24742,0.12788218
24743,0.12788218
24744,0.12788218
24745,0.12788218
24746,0.12788218
24747,0.12788218
24748,0.12788218
24749,0.12788218
24750,0.12788218
24751,0.12788218
24752,0.12788218
24753,0.12788218
24754,0.12788218
24755,0.12788218
24756,0.12788218
24757,0.12788218
24758,0.12788218
24759,0.12788218
24760,0.12788218
24761,0.12788218
24762,0.12788218
24763,0.12788218
24764,0.12788218
24765,0.12788218
24766,0.12788218
24767,0.12788218
24768,0.12788218
24769,0.12788218
24770,0.12788218
24771,0.12788218
24772,0.12788218
24773,0.12788218
24774,0.12788218
24775,0.12788218
24776,0.12788218
24777,0.12788218
24778,0.12788218
24779,0.12788218
24780,0.12788218
24781,0.12788218
24782,0.12788218
24783,0.12788218
24784,0.12788218
24785,0.12788218
24786,0.12788218
24787,0.12788218
24788,0.12788218
24789,0.12788218
24790,0.12788218
24791,0.12788218
24792,0.12788218
24793,0.12788218
24794,0.12788218
24795,0.12788218
24796,0.12788218
24797,0.12788218
24798,0.12788218
24799,0.12788218
24800,0.12788218
24801,0.12788218
24802,0.12788218
24803,0.12788218
24804,0.12788218
24805,0.12788218
24806,0.12788218
24807,0.12788218
24808,0.12788218
24809,0.12788218
24810,0.12788218
24811,0.12788218
24812,0.12788218
24813,0.12788218
24814,0.12788218
24815,0.12788218
24816,0.12788218
24817,0.12788218
24818,0.12788218
24819,0.12788218
24820,0.12788218
24821,0.12788218
24822,0.12788218
24823,0.12788218
24824,0.12788218
24825,0.12788218
24826,0.12788218
24827,0.12366331
24828,0.12788218
24829,0.12788218
24830,0.12788218
24831,0.12788218
24832,0.12788218
24833,0.12788218
24834,0.12788218
24835,0.12788218
24836,0.12788218
24837,0.12788218
24838,0.12788218
24839,0.12788218
24840,0.12788218
24841,0.12788218
24842,0.12788218
24843,0.12788218
24844,0.12788218
24845,0.12788218
24846,0.12788218
24847,0.12788218
24848,0.12788218
24849,0.12788218
24850,0.12788218
24851,0.12788218
24852,0.12788218
24853,0.12788218
24854,0.12788218
24855,0.12788218
24856,0.12788218
24857,0.12788218
24858,0.3960309
24859,0.12788218
24860,0.12788218
24861,0.12788218
24862,0.12788218
24863,0.12788218
24864,0.12788218
24865,0.12788218
24866,0.12788218
24867,0.12788218
24868,0.12788218
24869,0.12788218
24870,0.12788218
24871,0.12788218
24872,0.12788218
24873,0.12788218
24874,0.12788218
24875,0.12788218
24876,0.12788218
24877,0.12788218
24878,0.12788218
24879,0.12788218
24880,0.12788218
24881,0.12788218
24882,0.12788218
24883,0.12788218
24884,0.12788218
24885,0.12788218
24886,0.12788218
24887,0.12788218
24888,0.12788218
24889,0.12788218
24890,0.12788218
24891,0.12788218
24892,0.12788218
24893,0.12788218
24894,0.12788218
24895,0.12788218
24896,0.12788218
24897,0.12788218
24898,0.12788218
24899,0.12788218
24900,0.12788218
24901,0.12788218
24902,0.12788218
24903,0.12788218
24904,0.12788218
24905,0.12788218
24906,0.12788218
24907,0.12788218
24908,0.12788218
24909,0.12788218
24910,0.12788218
24911,0.12788218
24912,0.12788218
24913,0.12788218
24914,0.12788218
24915,0.12788218
24916,0.12788218
24917,0.12788218
24918,0.12788218
24919,0.12788218
24920,0.12788218
24921,0.12788218
24922,0.12788218
24923,0.12788218
24924,0.12788218
24925,0.12788218
24926,0.12788218
24927,0.12788218
24928,0.12788218
24929,0.12788218
24930,0.12788218
24931,0.12788218
24932,0.12788218
24933,0.12788218
24934,0.12788218
24935,0.12788218
24936,0.12788218
24937,0.12788218
24938,0.12788218
24939,0.12788218
24940,0.12788218
24941,0.12788218
24942,0.12788218
24943,0.12788218
24944,0.12788218
24945,0.12788218
24946,0.12788218
24947,0.12788218
24948,0.12788218
24949,0.12788218
24950,0.12788218
24951,0.12788218
24952,0.12788218
24953,0.12788218
24954,0.12788218
24955,0.12788218
24956,0.12788218
24957,0.12788218
24958,0.12788218
24959,0.12788218
24960,0.12788218
24961,0.12788218
24962,0.12788218
24963,0.12788218
24964,0.12788218
24965,0.12788218
24966,0.12788218
24967,0.12788218
24968,0.12788218
24969,0.12788218
24970,0.12788218
24971,0.12788218
24972,0.12788218
24973,0.12788218
24974,0.12788218
24975,0.12788218
24976,0.12788218
24977,0.12788218
24978,0.12788218
24979,0.12788218
24980,0.12788218
24981,0.12788218
24982,0.12788218
24983,0.12788218
24984,0.12788218
24985,0.12788218
24986,0.12788218
24987,0.12788218
24988,0.12788218
24989,0.12788218
24990,0.12788218
24991,0.12788218
